Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.687573066437954	155	|`` Oh ! |	|She is the most beautiful creature I ever beheld ! |	|But there is one of her sisters sitting down just behind you , who is very pretty , and I dare say very agreeable . |	2	DEFAULT	DEFAULT								
0.939000653146384	243	|He did look at it , and into it for half-an-hour -- was pleased with the situation and the principal rooms , satisfied with what the owner said in its praise , and took it immediately . |	|Between him and Darcy there was a very steady friendship , in spite of great opposition of character . |	|Bingley was endeared to Darcy by the easiness , openness , and ductility of his temper , though no disposition could offer a greater contrast to his own , and though with his own he never appeared dissatisfied . |	2	Mr. Bingley	Mr. Darcy								
0.281834355450792	136	|The gentlemen pronounced him to be a fine figure of a man , the ladies declared he was much handsomer than Mr. Bingley , and he was looked at with great admiration for about half the evening , till his manners gave a disgust which turned the tide of his popularity ; for he was discovered to be proud ; to be above his company , and above being pleased ; and not all his large estate in Derbyshire could then save him from having a most forbidding , disagreeable countenance , and being unworthy to be compared with his friend . |	|Mr. Bingley had soon made himself acquainted with all the principal people in the room ; he was lively and unreserved , danced every dance , was angry that the ball closed so early , and talked of giving one himself at Netherfield . |	|Such amiable qualities must speak for themselves . |	1	Mr. Bingley									
0.923501036402525	106	|`` Now , Kitty , you may cough as much as you choose , '' said Mr. Bennet ; and , as he spoke , he left the room , fatigued with the raptures of his wife . |	|`` What an excellent father you have , girls ! '' |	|said she , when the door was shut . |	0										
0.889602680613622	4	|Mr. Bennet replied that he had not . |	|`` But it is , '' returned she ; `` for Mrs. Long has just been here , and she told me all about it . '' |	|Mr. Bennet made no answer . |	2	DEFAULT	Mrs. Long								
0.038094103404718	212	|But that is one great difference between us . |	|Compliments always take _ you _ by surprise , and _ me _ never . |	|What could be more natural than his asking you again ? |	2	DEFAULT	DEFAULT								
0.351140449870272	235	|Elizabeth listened in silence , but was not convinced ; their behaviour at the assembly had not been calculated to please in general ; and with more quickness of observation and less pliancy of temper than her sister , and with a judgement too unassailed by any attention to herself , she was very little disposed to approve them . |	|They were in fact very fine ladies ; not deficient in good humour when they were pleased , nor in the power of making themselves agreeable when they chose it , but proud and conceited . |	|They were rather handsome , had been educated in one of the first private seminaries in town , had a fortune of twenty thousand pounds , were in the habit of spending more than they ought , and of associating with people of rank , and were therefore in every respect entitled to think well of themselves , and meanly of others . |	0										
0.643227813104461	70	|`` No more have I , '' said Mr. Bennet ; `` and I am glad to find that you do not depend on her serving you . '' |	|Mrs. Bennet deigned not to make any reply , but , unable to contain herself , began scolding one of her daughters . |	|`` Do n't keep coughing so , Kitty , for Heaven 's sake ! |	1	Mrs. Bennet									
0.627352535540522	175	|`` Oh ! |	|my dear Mr. Bennet , '' as she entered the room , `` we have had a most delightful evening , a most excellent ball . |	|I wish you had been there . |	2	DEFAULT	Mr. Bennet								
0.661423827000414	223	|All the world are good and agreeable in your eyes . |	|I never heard you speak ill of a human being in your life . '' |	|`` I would not wish to be hasty in censuring anyone ; but I always speak what I think . '' |	2	DEFAULT	DEFAULT								
0.938344826637458	228	|Affectation of candour is common enough -- one meets with it everywhere . |	|But to be candid without ostentation or design -- to take the good of everybody 's character and make it still better , and say nothing of the bad -- belongs to you alone . |	|And so you like this man 's sisters , too , do you ? |	1	DEFAULT									
0.763552251939645	108	|said she , when the door was shut . |	|`` I do not know how you will ever make him amends for his kindness ; or me , either , for that matter . |	|At our time of life it is not so pleasant , I can tell you , to be making new acquaintances every day ; but for your sakes , we would do anything . |	3	DEFAULT	DEFAULT	DEFAULT							
0.558241708800807	116	|They attacked him in various ways -- with barefaced questions , ingenious suppositions , and distant surmises ; but he eluded the skill of them all , and they were at last obliged to accept the second-hand intelligence of their neighbour , Lady Lucas . |	|Her report was highly favourable . |	|Sir William had been delighted with him . |	1	Lady Lucas									
0.07673353863781	240	|Mr. Bingley intended it likewise , and sometimes made choice of his county ; but as he was now provided with a good house and the liberty of a manor , it was doubtful to many of those who best knew the easiness of his temper , whether he might not spend the remainder of his days at Netherfield , and leave the next generation to purchase . |	|His sisters were anxious for his having an estate of his own ; but , though he was now only established as a tenant , Miss Bingley was by no means unwilling to preside at his table -- nor was Mrs. Hurst , who had married a man of more fashion than fortune , less disposed to consider his house as her home when it suited her . |	|Mr. Bingley had not been of age two years , when he was tempted by an accidental recommendation to look at Netherfield House . |	4	Mr. Bingley	Miss Elizabeth Bennet	Mrs. Hurst	Mr. Hurst						
0.993538284846261	118	|Sir William had been delighted with him . |	|He was quite young , wonderfully handsome , extremely agreeable , and , to crown the whole , he meant to be at the next assembly with a large party . |	|Nothing could be more delightful ! |	1	William									
0.876992588646783	5	|`` But it is , '' returned she ; `` for Mrs. Long has just been here , and she told me all about it . '' |	|Mr. Bennet made no answer . |	|`` Do you not want to know who has taken it ? '' |	1	Mr. Bennet									
0.914493374052165	210	|`` Did not you ? |	|I did for you . |	|But that is one great difference between us . |	2	DEFAULT	DEFAULT								
0.879098366599244	99	|It is very unlucky ; but as I have actually paid the visit , we can not escape the acquaintance now . '' |	|The astonishment of the ladies was just what he wished ; that of Mrs. Bennet perhaps surpassing the rest ; though , when the first tumult of joy was over , she began to declare that it was what she had expected all the while . |	|`` How good it was in you , my dear Mr. Bennet ! |	2	Mrs. Bennet	Mr. Bennet								
0.150012502281078	165	|The evening altogether passed off pleasantly to the whole family . |	|Mrs. Bennet had seen her eldest daughter much admired by the Netherfield party . |	|Mr. Bingley had danced with her twice , and she had been distinguished by his sisters . |	1	Mrs. Bennet									
0.167024587940116	252	|The manner in which they spoke of the Meryton assembly was sufficiently characteristic . |	|Bingley had never met with more pleasant people or prettier girls in his life ; everybody had been most kind and attentive to him ; there had been no formality , no stiffness ; he had soon felt acquainted with all the room ; and , as to Miss Bennet , he could not conceive an angel more beautiful . |	|Darcy , on the contrary , had seen a collection of people in whom there was little beauty and no fashion , for none of whom he had felt the smallest interest , and from none received either attention or pleasure . |	2	Mr. Bingley	Miss Elizabeth Bennet								
0.858704245789512	87	|Mrs. Bennet said only , `` Nonsense , nonsense ! '' |	|`` What can be the meaning of that emphatic exclamation ? '' |	|cried he . |	0										
0.527618605296259	241	|His sisters were anxious for his having an estate of his own ; but , though he was now only established as a tenant , Miss Bingley was by no means unwilling to preside at his table -- nor was Mrs. Hurst , who had married a man of more fashion than fortune , less disposed to consider his house as her home when it suited her . |	|Mr. Bingley had not been of age two years , when he was tempted by an accidental recommendation to look at Netherfield House . |	|He did look at it , and into it for half-an-hour -- was pleased with the situation and the principal rooms , satisfied with what the owner said in its praise , and took it immediately . |	1	Mr. Bingley									
0.139978937943008	229	|But to be candid without ostentation or design -- to take the good of everybody 's character and make it still better , and say nothing of the bad -- belongs to you alone . |	|And so you like this man 's sisters , too , do you ? |	|Their manners are not equal to his . '' |	1	DEFAULT									
0.018228293269161	46	|You take delight in vexing me . |	|You have no compassion for my poor nerves . '' |	|`` You mistake me , my dear . |	2	DEFAULT	DEFAULT								
0.247133178024755	49	|I have a high respect for your nerves . |	|They are my old friends . |	|I have heard you mention them with consideration these last twenty years at least . '' |	1	DEFAULT									
0.784158462505156	21	|`` My dear Mr. Bennet , '' replied his wife , `` how can you be so tiresome ! |	|You must know that I am thinking of his marrying one of them . '' |	|`` Is that his design in settling here ? '' |	2	Mr. Bennet	Mrs. Bennet								
0.843622987516147	144	|Elizabeth Bennet had been obliged , by the scarcity of gentlemen , to sit down for two dances ; and during part of that time , Mr. Darcy had been standing near enough for her to hear a conversation between him and Mr. Bingley , who came from the dance for a few minutes , to press his friend to join it . |	|`` Come , Darcy , '' said he , `` I must have you dance . |	|I hate to see you standing about by yourself in this stupid manner . |	2	Mr. Darcy	Mr. Bingley								
0.420412871962247	230	|And so you like this man 's sisters , too , do you ? |	|Their manners are not equal to his . '' |	|`` Certainly not -- at first . |	1	DEFAULT									
0.813224387735489	134	|His sisters were fine women , with an air of decided fashion . |	|His brother-in-law , Mr. Hurst , merely looked the gentleman ; but his friend Mr. Darcy soon drew the attention of the room by his fine , tall person , handsome features , noble mien , and the report which was in general circulation within five minutes after his entrance , of his having ten thousand a year . |	|The gentlemen pronounced him to be a fine figure of a man , the ladies declared he was much handsomer than Mr. Bingley , and he was looked at with great admiration for about half the evening , till his manners gave a disgust which turned the tide of his popularity ; for he was discovered to be proud ; to be above his company , and above being pleased ; and not all his large estate in Derbyshire could then save him from having a most forbidding , disagreeable countenance , and being unworthy to be compared with his friend . |	3	Mr. Bingley	Mr. Darcy	Mr. Hurst							
0.102879932680136	61	|Chapter 2 Mr. Bennet was among the earliest of those who waited on Mr. Bingley . |	|He had always intended to visit him , though to the last always assuring his wife that he should not go ; and till the evening after the visit was paid she had no knowledge of it . |	|It was then disclosed in the following manner . |	2	Mr. Bennet	Mr. Bingley								
0.344572551702325	234	|Miss Bingley is to live with her brother , and keep his house ; and I am much mistaken if we shall not find a very charming neighbour in her . '' |	|Elizabeth listened in silence , but was not convinced ; their behaviour at the assembly had not been calculated to please in general ; and with more quickness of observation and less pliancy of temper than her sister , and with a judgement too unassailed by any attention to herself , she was very little disposed to approve them . |	|They were in fact very fine ladies ; not deficient in good humour when they were pleased , nor in the power of making themselves agreeable when they chose it , but proud and conceited . |	1	Miss Elizabeth Bennet									
0.93699755928215	82	|`` I honour your circumspection . |	|A fortnight 's acquaintance is certainly very little . |	|One can not know what a man really is by the end of a fortnight . |	0										
0.675833525262266	192	|And his sisters are charming women . |	|I never in my life saw anything more elegant than their dresses . |	|I dare say the lace upon Mrs. Hurst 's gown -- '' Here she was interrupted again . |	1	DEFAULT									
0.258606746615406	150	|At such an assembly as this it would be insupportable . |	|Your sisters are engaged , and there is not another woman in the room whom it would not be a punishment to me to stand up with . '' |	|`` I would not be so fastidious as you are , '' cried Mr. Bingley , `` for a kingdom ! |	2	Mr. Bingley	DEFAULT								
0.635894328506708	191	|He is so excessively handsome ! |	|And his sisters are charming women . |	|I never in my life saw anything more elegant than their dresses . |	1	DEFAULT									
0.607113592220076	53	|`` But I hope you will get over it , and live to see many young men of four thousand a year come into the neighbourhood . '' |	|`` It will be no use to us , if twenty such should come , since you will not visit them . '' |	|`` Depend upon it , my dear , that when there are twenty , I will visit them all . '' |	1	DEFAULT									
0.369781455133066	35	|`` But consider your daughters . |	|Only think what an establishment it would be for one of them . |	|Sir William and Lady Lucas are determined to go , merely on that account , for in general , you know , they visit no newcomers . |	0										
0.880916445181369	30	|I certainly _ have _ had my share of beauty , but I do not pretend to be anything extraordinary now . |	|When a woman has five grown-up daughters , she ought to give over thinking of her own beauty . '' |	|`` In such cases , a woman has not often much beauty to think of . '' |	0										
0.649973353430861	73	|Have a little compassion on my nerves . |	|You tear them to pieces . '' |	|`` Kitty has no discretion in her coughs , '' said her father ; `` she times them ill . '' |	1	Kitty									
0.493170727381008	28	|You and the girls may go , or you may send them by themselves , which perhaps will be still better , for as you are as handsome as any of them , Mr. Bingley may like you the best of the party . '' |	|`` My dear , you flatter me . |	|I certainly _ have _ had my share of beauty , but I do not pretend to be anything extraordinary now . |	2	DEFAULT	DEFAULT								
0.036766864706324	65	|`` We are not in a way to know _ what _ Mr. Bingley likes , '' said her mother resentfully , `` since we are not to visit . '' |	|`` But you forget , mamma , '' said Elizabeth , `` that we shall meet him at the assemblies , and that Mrs. Long promised to introduce him . '' |	|`` I do not believe Mrs. Long will do any such thing . |	4	Miss Elizabeth Bennet	Mr. Bingley	Mrs. Long	DEFAULT						
0.85273439071442	256	|Mrs. Hurst and her sister allowed it to be so -- but still they admired her and liked her , and pronounced her to be a sweet girl , and one whom they would not object to know more of . |	|Miss Bennet was therefore established as a sweet girl , and their brother felt authorized by such commendation to think of her as he chose . |	|Chapter 5 Within a short walk of Longbourn lived a family with whom the Bennets were particularly intimate . |	2	Miss Elizabeth Bennet	DEFAULT								
0.05997840817686	163	|Mr. Darcy walked off ; and Elizabeth remained with no very cordial feelings toward him . |	|She told the story , however , with great spirit among her friends ; for she had a lively , playful disposition , which delighted in anything ridiculous . |	|The evening altogether passed off pleasantly to the whole family . |	2	Miss Elizabeth Bennet									
0.743979748702101	12	|`` What is his name ? '' |	|`` Bingley . '' |	|`` Is he married or single ? '' |	1	Mr. Bingley									
0.274126258779118	187	|For God 's sake , say no more of his partners . |	|Oh that he had sprained his ankle in the first dance ! '' |	|`` Oh ! |	1	DEFAULT									
0.404774001324135	201	|I wish you had been there , my dear , to have given him one of your set-downs . |	|I quite detest the man . '' |	|Chapter 4 When Jane and Elizabeth were alone , the former , who had been cautious in her praise of Mr. Bingley before , expressed to her sister just how very much she admired him . |	2	DEFAULT									
0.283895953794399	27	|`` I see no occasion for that . |	|You and the girls may go , or you may send them by themselves , which perhaps will be still better , for as you are as handsome as any of them , Mr. Bingley may like you the best of the party . '' |	|`` My dear , you flatter me . |	2	DEFAULT	Mr. Bingley								
0.640134640829431	181	|and she was the only creature in the room that he asked a second time . |	|First of all , he asked Miss Lucas . |	|I was so vexed to see him stand up with her ! |	2	DEFAULT	Miss Lucas								
0.717367944392075	63	|It was then disclosed in the following manner . |	|Observing his second daughter employed in trimming a hat , he suddenly addressed her with : `` I hope Mr. Bingley will like it , Lizzy . '' |	|`` We are not in a way to know _ what _ Mr. Bingley likes , '' said her mother resentfully , `` since we are not to visit . '' |	3	DEFAULT	Mr. Bingley	Miss Elizabeth Bennet							
0.536741701008798	107	|`` What an excellent father you have , girls ! '' |	|said she , when the door was shut . |	|`` I do not know how you will ever make him amends for his kindness ; or me , either , for that matter . |	1	DEFAULT									
0.189543954649614	36	|Only think what an establishment it would be for one of them . |	|Sir William and Lady Lucas are determined to go , merely on that account , for in general , you know , they visit no newcomers . |	|Indeed you must go , for it will be impossible for _ us _ to visit him if you do not . '' |	3	William	Lady Lucas	DEFAULT							
0.277293466611947	94	|Mary wished to say something sensible , but knew not how . |	|`` While Mary is adjusting her ideas , '' he continued , `` let us return to Mr. Bingley . '' |	|`` I am sick of Mr. Bingley , '' cried his wife . |	3	Mary	DEFAULT	Mr. Bingley							
0.017595499400242	122	|`` If I can but see one of my daughters happily settled at Netherfield , '' said Mrs. Bennet to her husband , `` and all the others equally well married , I shall have nothing to wish for . '' |	|In a few days Mr. Bingley returned Mr. Bennet 's visit , and sat about ten minutes with him in his library . |	|He had entertained hopes of being admitted to a sight of the young ladies , of whose beauty he had heard much ; but he saw only the father . |	2	Mr. Bingley	Mr. Bennet								
0.763961223317981	246	|On the strength of Darcy 's regard , Bingley had the firmest reliance , and of his judgement the highest opinion . |	|In understanding , Darcy was the superior . |	|Bingley was by no means deficient , but Darcy was clever . |	1	Mr. Darcy									
0.995441067246228	32	|`` In such cases , a woman has not often much beauty to think of . '' |	|`` But , my dear , you must indeed go and see Mr. Bingley when he comes into the neighbourhood . '' |	|`` It is more than I engage for , I assure you . '' |	3	DEFAULT	DEFAULT	Mr. Bingley							
0.565157949458544	183	|I was so vexed to see him stand up with her ! |	|But , however , he did not admire her at all ; indeed , nobody can , you know ; and he seemed quite struck with Jane as she was going down the dance . |	|So he inquired who she was , and got introduced , and asked her for the two next . |	4	DEFAULT	DEFAULT	DEFAULT	Jane						
0.226117754897075	20	|How can it affect them ? '' |	|`` My dear Mr. Bennet , '' replied his wife , `` how can you be so tiresome ! |	|You must know that I am thinking of his marrying one of them . '' |	2	Mrs. Bennet	Mr. Bennet								
0.810156188071114	39	|`` You are over-scrupulous , surely . |	|I dare say Mr. Bingley will be very glad to see you ; and I will send a few lines by you to assure him of my hearty consent to his marrying whichever he chooses of the girls ; though I must throw in a good word for my little Lizzy . '' |	|`` I desire you will do no such thing . |	4	DEFAULT	Mr. Bingley	DEFAULT	Miss Elizabeth Bennet						
0.003815492046965	174	|He had rather hoped that his wife 's views on the stranger would be disappointed ; but he soon found out that he had a different story to hear . |	|`` Oh ! |	|my dear Mr. Bennet , '' as she entered the room , `` we have had a most delightful evening , a most excellent ball . |	0										
0.375230472023731	90	|`` Do you consider the forms of introduction , and the stress that is laid on them , as nonsense ? |	|I can not quite agree with you _ there _ . |	|What say you , Mary ? |	2	DEFAULT	DEFAULT								
0.416452707313924	69	|She is a selfish , hypocritical woman , and I have no opinion of her . '' |	|`` No more have I , '' said Mr. Bennet ; `` and I am glad to find that you do not depend on her serving you . '' |	|Mrs. Bennet deigned not to make any reply , but , unable to contain herself , began scolding one of her daughters . |	3	Mr. Bennet	Mrs. Bennet	DEFAULT							
0.925447004100348	216	|No thanks to his gallantry for that . |	|Well , he certainly is very agreeable , and I give you leave to like him . |	|You have liked many a stupider person . '' |	3	DEFAULT	DEFAULT	DEFAULT							
0.41088588948562	86	|The girls stared at their father . |	|Mrs. Bennet said only , `` Nonsense , nonsense ! '' |	|`` What can be the meaning of that emphatic exclamation ? '' |	1	Mrs. Bennet									
0.810800643656738	142	|He was the proudest , most disagreeable man in the world , and everybody hoped that he would never come there again . |	|Amongst the most violent against him was Mrs. Bennet , whose dislike of his general behaviour was sharpened into particular resentment by his having slighted one of her daughters . |	|Elizabeth Bennet had been obliged , by the scarcity of gentlemen , to sit down for two dances ; and during part of that time , Mr. Darcy had been standing near enough for her to hear a conversation between him and Mr. Bingley , who came from the dance for a few minutes , to press his friend to join it . |	2	DEFAULT	Mrs. Bennet								
0.678513282065165	112	|`` Oh ! '' |	|said Lydia stoutly , `` I am not afraid ; for though I _ am _ the youngest , I 'm the tallest . '' |	|The rest of the evening was spent in conjecturing how soon he would return Mr. Bennet 's visit , and determining when they should ask him to dinner . |	1	Miss Lydia Bennet									
0.811653485879351	121	|To be fond of dancing was a certain step towards falling in love ; and very lively hopes of Mr. Bingley 's heart were entertained . |	|`` If I can but see one of my daughters happily settled at Netherfield , '' said Mrs. Bennet to her husband , `` and all the others equally well married , I shall have nothing to wish for . '' |	|In a few days Mr. Bingley returned Mr. Bennet 's visit , and sat about ten minutes with him in his library . |	2	Mrs. Bennet	Mr. Bennet								
0.711106180669386	54	|`` It will be no use to us , if twenty such should come , since you will not visit them . '' |	|`` Depend upon it , my dear , that when there are twenty , I will visit them all . '' |	|Mr. Bennet was so odd a mixture of quick parts , sarcastic humour , reserve , and caprice , that the experience of three-and-twenty years had been insufficient to make his wife understand his character . |	1	Mr. Bennet									
0.387882264401875	231	|Their manners are not equal to his . '' |	|`` Certainly not -- at first . |	|But they are very pleasing women when you converse with them . |	0										
0.797848663734813	58	|She was a woman of mean understanding , little information , and uncertain temper . |	|When she was discontented , she fancied herself nervous . |	|The business of her life was to get her daughters married ; its solace was visiting and news . |	1	DEFAULT									
0.266679132158253	251	|Bingley was sure of being liked wherever he appeared , Darcy was continually giving offense . |	|The manner in which they spoke of the Meryton assembly was sufficiently characteristic . |	|Bingley had never met with more pleasant people or prettier girls in his life ; everybody had been most kind and attentive to him ; there had been no formality , no stiffness ; he had soon felt acquainted with all the room ; and , as to Miss Bennet , he could not conceive an angel more beautiful . |	0										
0.471828208109617	215	|He could not help seeing that you were about five times as pretty as every other woman in the room . |	|No thanks to his gallantry for that . |	|Well , he certainly is very agreeable , and I give you leave to like him . |	1	DEFAULT									
0.937754495544161	195	|Mr. Bennet protested against any description of finery . |	|She was therefore obliged to seek another branch of the subject , and related , with much bitterness of spirit and some exaggeration , the shocking rudeness of Mr. Darcy . |	|`` But I can assure you , '' she added , `` that Lizzy does not lose much by not suiting _ his _ fancy ; for he is a most disagreeable , horrid man , not at all worth pleasing . |	2	DEFAULT	Mr. Darcy								
0.216303495782564	97	|`` I am sorry to hear _ that _ ; but why did not you tell me that before ? |	|If I had known as much this morning I certainly would not have called on him . |	|It is very unlucky ; but as I have actually paid the visit , we can not escape the acquaintance now . '' |	2	DEFAULT	DEFAULT								
0.006545770194848	254	|Darcy , on the contrary , had seen a collection of people in whom there was little beauty and no fashion , for none of whom he had felt the smallest interest , and from none received either attention or pleasure . |	|Miss Bennet he acknowledged to be pretty , but she smiled too much . |	|Mrs. Hurst and her sister allowed it to be so -- but still they admired her and liked her , and pronounced her to be a sweet girl , and one whom they would not object to know more of . |	2	Miss Elizabeth Bennet	Mr. Darcy								
0.457762048178367	167	|Mr. Bingley had danced with her twice , and she had been distinguished by his sisters . |	|Jane was as much gratified by this as her mother could be , though in a quieter way . |	|Elizabeth felt Jane 's pleasure . |	2	Jane	DEFAULT								
0.518641003014815	169	|Elizabeth felt Jane 's pleasure . |	|Mary had heard herself mentioned to Miss Bingley as the most accomplished girl in the neighbourhood ; and Catherine and Lydia had been fortunate enough never to be without partners , which was all that they had yet learnt to care for at a ball . |	|They returned , therefore , in good spirits to Longbourn , the village where they lived , and of which they were the principal inhabitants . |	4	Mary	Miss Bingley	Catherine	Miss Lydia Bennet						
0.097609323845632	128	|Mrs. Bennet was quite disconcerted . |	|She could not imagine what business he could have in town so soon after his arrival in Hertfordshire ; and she began to fear that he might be always flying about from one place to another , and never settled at Netherfield as he ought to be . |	|Lady Lucas quieted her fears a little by starting the idea of his being gone to London only to get a large party for the ball ; and a report soon followed that Mr. Bingley was to bring twelve ladies and seven gentlemen with him to the assembly . |	2	Mrs. Bennet	Mr. Bingley								
0.151218645595496	157	|But there is one of her sisters sitting down just behind you , who is very pretty , and I dare say very agreeable . |	|Do let me ask my partner to introduce you . '' |	|`` Which do you mean ? '' |	2	DEFAULT	DEFAULT								
0.357162050537717	193	|I never in my life saw anything more elegant than their dresses . |	|I dare say the lace upon Mrs. Hurst 's gown -- '' Here she was interrupted again . |	|Mr. Bennet protested against any description of finery . |	2	Mr. Bennet	Mrs. Hurst								
0.517710426171775	206	|`` He is also handsome , '' replied Elizabeth , `` which a young man ought likewise to be , if he possibly can . |	|His character is thereby complete . '' |	|`` I was very much flattered by his asking me to dance a second time . |	1	DEFAULT									
0.714932571831995	152	|`` I would not be so fastidious as you are , '' cried Mr. Bingley , `` for a kingdom ! |	|Upon my honour , I never met with so many pleasant girls in my life as I have this evening ; and there are several of them you see uncommonly pretty . '' |	|`` _ You _ are dancing with the only handsome girl in the room , '' said Mr. Darcy , looking at the eldest Miss Bennet . |	2	Mr. Bingley	Mr. Darcy								
0.670424493800974	207	|His character is thereby complete . '' |	|`` I was very much flattered by his asking me to dance a second time . |	|I did not expect such a compliment . '' |	2	DEFAULT	DEFAULT								
0.843345726862387	15	|`` Oh ! |	|Single , my dear , to be sure ! |	|A single man of large fortune ; four or five thousand a year . |	1	DEFAULT									
0.913880369328261	204	|`` He is just what a young man ought to be , '' said she , `` sensible , good-humoured , lively ; and I never saw such happy manners ! |	|-- so much ease , with such perfect good breeding ! '' |	|`` He is also handsome , '' replied Elizabeth , `` which a young man ought likewise to be , if he possibly can . |	0										
